鄉鎮市區,交易筆棟數_土地,交易筆棟數_建物,交易筆棟數_車位,移轉層次,總樓層數,建物型態,主要用途,主要建材,建物現況格局.房,建物現況格局.廳,建物現況格局.衛,建物現況格局.隔間,有無管理組織,有無附傢俱,年份(+1911),月份,建築完成年,建築完成月,成交時屋齡, 總價.元. ,單價.元.坪,土地移轉總面積.坪,建物移轉總面積.坪,車位移轉總面積.坪,交易標的橫坐標,交易標的縱坐標,Longitude,Latitude
內湖區,1,1,2,十四層，十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,3,3,3,有,有,NA,2013,1,2013,7,0,59650000,622224.7934,19.73501119,112.003146,22.56639845,309334,2775727,121.58823,25.08858
內湖區,1,1,2,十三層，十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,3,3,3,有,有,NA,2013,1,2013,7,0,59650000,622783.4711,19.73501119,110.889951,21.45320346,309310,2775750,121.58799,25.08878
內湖區,1,1,2,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,2,2,2,有,有,NA,2011,7,2013,7,NA,36800000,547044.6281,13.11936596,83.02680138,23.06854619,309335,2775725,121.58824,25.08856
內湖區,0,0,3,地下一層,14,其他,停車空間,鋼筋混凝土造,0,0,0,有,有,NA,2013,8,2013,7,0,5600000,NA,0.111924496,31.37213383,31.37213383,309337,2775724,121.58826,25.08855
內湖區,1,1,1,十一層,12,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1,1,1,有,有,NA,2013,8,2008,4,5,8000000,329262.8099,2.52888862,24.29669066,9.840280719,309139,2772362,121.58615,25.0582
內湖區,1,1,2,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,3,2,2,有,有,NA,2011,4,2013,7,NA,38000000,583292.562,12.29656967,80.51303769,22.56639845,309314,2775746,121.58803,25.08875
中山區,1,1,1,四層,6,套房(1房1廳1衛),商業用,鋼筋混凝土造,1,1,1,有,無,NA,2013,8,2004,7,9,13000000,497857.8512,5.369350838,26.1116825,4.976102608,303077,2771986,121.52606,25.05504
南港區,4,1,0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,2,1,有,無,NA,2013,8,1977,9,36,10050000,310585.124,10.82037631,32.35827939,0,312813,2770252,121.62247,25.03901
南港區,1,1,0,一層，平台,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,2,1,有,無,NA,2013,8,NA,NA,NA,15800000,746271.0744,7.789339948,21.17187973,0,309091,2770809,121.58561,25.04419
南港區,1,1,1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,2,2,2,有,有,NA,2013,8,2010,12,3,28250000,572023.1405,9.958255188,49.38592776,14.30516063,311976,2772722,121.61428,25.06134
信義區,1,1,0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,3,2,1,有,有,NA,2013,8,1983,9,30,5760000,186552.0661,7.08451812,30.87603606,0,307513,2770634,121.56996,25.04267
南港區,1,1,0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,2,1,有,無,NA,2013,8,NA,NA,NA,8900000,333804.9587,7.390041745,26.66223002,0,312273,2769938,121.6171,25.0362
松山區,1,1,0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,2,2,1,有,無,NA,2013,8,1974,4,39,15100000,694261.157,8.016213927,21.74965213,0,305016,2772944,121.54531,25.06361
信義區,0,0,1,地下二層,10,其他,停車空間,鋼筋混凝土造,0,0,0,有,有,NA,2013,8,2010,5,3,1200000,NA,0.027224877,5.553875008,5.553875008,308627,2770766,121.58101,25.04382
南港區,1,1,0,四層,7,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土造,3,2,1,有,無,NA,2013,7,1984,9,29,18000000,487259.5041,8.730110715,36.94113376,0,309193,2770922,121.58662,25.0452
南港區,1,1,1,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1,1,1,有,有,NA,2013,8,2008,1,5,9500000,475328.9256,4.041381814,19.98608506,1.942041261,310216,2772223,121.59682,25.05691
信義區,1,1,0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,4,2,1,有,無,NA,2013,8,1977,12,36,8225854,260419.8347,12.30866961,31.58690786,0,306216,2768752,121.55703,25.02573
信義區,1,0,0,0,NA,其他,NA,NA,0,0,0,有,無,NA,2013,8,NA,NA,NA,15882474,302476.0331,52.50771372,0,0,306459,2768617,121.55944,25.0245
信義區,1,15,12,地下一層，地下二層，地下三層，地下四層,12,辦公商業大樓,見使用執照,鋼筋混凝土造,0,0,0,無,有,NA,2013,8,1989,4,24,1000000000,415566.9421,261.0563252,2406.343396,0,307002,2770591,121.5649,25.0423
松山區,2,1,0,十層,12,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,2,2,1,有,有,NA,2013,6,1993,3,20,22300000,687163.6364,6.152822312,32.45205397,0,306620,2771920,121.56117,25.05431
信義區,1,1,0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,2,2,有,無,NA,2013,8,NA,NA,NA,22300000,660859.5041,8.917659871,33.74372315,0,309063,2770450,121.58532,25.04095
南港區,4,1,2,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,3,2,2,有,有,NA,2013,8,2006,7,7,25000000,422995.0413,13.93913727,59.10218404,0,312525,2772011,121.61969,25.0549
士林區,2,0,0,0,NA,其他,NA,NA,0,0,0,有,無,NA,2013,8,NA,NA,NA,10000000,48125.61983,207.78329,0,0,306137,2780229,121.55672,25.12934
北投區,2,0,0,0,NA,其他,NA,NA,0,0,0,有,無,NA,2013,8,NA,NA,NA,21500000,429996.6942,50,0,0,298368,2780915,121.4797,25.1358
士林區,1,1,0,一層，平台，騎樓,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,2,1,有,無,NA,2013,8,1974,11,39,12700000,485920.6612,10.1337044,26.13588239,0,301169,2775907,121.50729,25.0905
士林區,1,1,0,八層,9,套房(1房1廳1衛),住家用,鋼筋混凝土造,1,1,1,有,有,NA,2013,9,2008,1,5,7200000,794181.8182,1.651642568,9.065884204,0,302992,2779081,121.52549,25.11909
北投區,1,1,0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1,2,1,有,有,NA,2013,8,1982,12,31,22900000,797120.6612,5.581099885,28.72829572,0,302894,2778283,121.52448,25.11189
北投區,1,1,0,四層，五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,2,2,2,有,無,NA,2013,8,1989,8,24,8700000,306482.6446,7.774215016,28.38647226,0,297085,2779056,121.46691,25.11906
士林區,2,1,0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,3,2,2,有,有,NA,2013,9,1985,7,28,15680000,572062.8099,3.884082522,27.40940166,0,302225,2775898,121.51776,25.09038
北投區,1,1,0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,5,2,2,有,有,NA,2013,7,1979,5,34,15280000,288525.6198,16.8673241,52.95843669,0,299248,2781741,121.48846,25.14323
士林區,1,1,0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,2,2,有,無,NA,2013,9,1987,6,26,16000000,447861.157,11.83374675,35.72508924,0,303744,2777805,121.53289,25.10754
北投區,1,1,0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,3,2,2,有,有,NA,2013,8,1984,12,29,11880000,382105.7851,6.543045556,31.09081009,0,303448,2780583,121.53007,25.13263
北投區,1,1,0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,2,2,2,有,有,NA,2013,8,2007,11,6,13000000,733490.9091,4.69780386,17.72339524,0,302815,2778356,121.5237,25.11255
北投區,4,0,0,0,NA,其他,NA,NA,0,0,0,有,無,NA,2013,3,NA,NA,NA,16880000,338191.7355,49.91227539,0,0,297034,2778955,121.4664,25.11815
士林區,1,0,0,0,NA,其他,NA,NA,0,0,0,有,無,NA,2013,9,NA,NA,NA,2140000,1593328.926,1.343093956,0,0,302598,2777067,121.5215,25.10092
北投區,1,1,0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,2,2,有,無,NA,2013,6,1984,8,29,10600000,294836.3636,9.217133523,35.95196322,0,298013,2780674,121.47617,25.13364
北投區,1,1,0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,2,2,有,無,NA,2013,7,1985,11,28,15600000,573001.6529,7.928489322,27.22487749,0,301540,2779100,121.51109,25.11931
北投區,1,1,0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,2,2,有,無,NA,2013,9,1971,9,42,12650000,454102.4793,10.43620304,27.85709964,0,301419,2778492,121.50987,25.11383
北投區,2,1,0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,4,2,3,有,無,NA,2013,8,1982,2,31,10000000,388961.9835,6.945368746,25.70935931,0,298336,2780917,121.47938,25.13582
大安區,1,1,0,五層，陽台,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,4,2,2,有,有,NA,2013,8,NA,NA,NA,3500000,617738.843,1.400568697,5.665799504,0,304408,2770708,121.5392,25.04345
大安區,1,1,1,一層,16,店面(店鋪),商業用,鋼筋混凝土造,1,2,2,有,有,NA,2013,8,1995,9,18,48000000,916839.6694,8.509286708,52.35343941,15.40928066,305255,2769711,121.54755,25.03442
大安區,1,1,0,三層,9,套房(1房1廳1衛),住家用,鋼筋混凝土造,1,1,1,有,有,NA,2013,8,2009,1,4,7000000,1059547.107,1.464093412,6.60657027,0,302956,2769068,121.52474,25.0287
大同區,2,1,0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,2,2,2,有,無,NA,2013,8,1981,6,32,3820490,99917.35537,7.287192208,38.23582794,0,301923,2773539,121.51468,25.0691
中正區,1,1,0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,3,2,1,有,有,NA,2013,7,1991,12,22,10900000,544717.3554,3.648133583,20.01028495,0,301933,2768543,121.51459,25.02399
中山區,1,1,0,四層,6,套房(1房1廳1衛),住家用,鋼筋混凝土造,1,0,1,有,有,NA,2013,8,2008,4,5,6660000,706337.1901,2.211265049,9.42888257,0,304063,2771310,121.5358,25.0489
內湖區,1,1,1,二層，三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,4,2,2,有,無,NA,2013,8,1990,1,23,23000000,409262.8099,13.50958921,56.19517212,0,311686,2773538,121.61145,25.06872
松山區,1,1,0,七層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,1,1,1,有,有,NA,2013,8,1984,1,29,6200000,677325.6198,1.721217255,9.153608809,0,306193,2771337,121.55691,25.04906
北投區,1,1,1,一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,3,2,2,有,有,NA,2013,8,1999,12,14,28600000,602201.6529,10.62072721,47.49228628,0,302267,2778417,121.51827,25.11312
士林區,1,1,0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,1,2,有,無,NA,2013,7,1984,11,29,13000000,392251.2397,8.790610442,33.14175086,0,303859,2779328,121.53409,25.12129
北投區,1,1,0,一層，平台,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,2,2,有,無,NA,2013,8,1976,11,37,20000000,610598.3471,9.800955896,32.7545526,0,301202,2778638,121.50772,25.11515
大安區,1,1,0,全,2,透天厝,NA,加強磚造,3,2,2,有,無,NA,2013,9,NA,NA,NA,57800000,2097874.38,24.50238974,27.55157602,0,304571,2768790,121.54074,25.02613
大安區,2,1,0,一層,6,其他,商業用,鋼筋混凝土造,1,0,1,有,無,NA,2013,9,1971,3,42,7000000,1205861.157,0.880271039,5.804948878,0,305083,2769531,121.54584,25.0328
北投區,1,1,0,全,NA,透天厝,住家用,加強磚造,4,2,2,有,無,NA,2013,5,1965,3,48,10838000,492145.4545,18.45241696,22.0219009,0,300623,2781451,121.50208,25.14057
松山區,1,1,0,三層,9,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,2,1,1,有,無,NA,2013,8,2004,6,9,11450000,939937.1901,3.112710993,12.18162018,0,307275,2771307,121.56763,25.04875
松山區,1,1,0,三層，陽台,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,4,2,2,有,有,NA,2013,8,1974,10,39,22000000,443487.6033,12.90761692,49.60675177,0,307305,2771466,121.56794,25.05019
內湖區,1,1,1,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,4,2,2,有,有,NA,2013,8,2011,2,2,30500000,474700.8264,9.710206304,64.25071087,0,309742,2773115,121.59216,25.06498
內湖區,1,1,1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,3,2,2,有,有,NA,2013,8,2000,11,13,20580000,586948.7603,6.116522476,35.06261722,0,310336,2774757,121.59812,25.07978
內湖區,1,1,2,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,3,2,2,有,有,NA,2013,9,2013,7,0,33500000,422766.9421,12.29656967,79.23951842,0,309314,2775746,121.58803,25.08875
內湖區,1,1,2,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,3,2,2,有,有,NA,2013,9,2013,7,0,33000000,413130.5785,12.29656967,79.87779055,0,309342,2775718,121.58831,25.08849
內湖區,1,1,2,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,3,2,2,有,有,NA,2013,9,2013,7,0,34800000,430204.9587,12.44781898,80.89116099,0,309338,2775722,121.58827,25.08853
內湖區,1,1,2,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,3,2,2,有,有,NA,2013,9,2013,7,0,35200000,437193.3884,12.29656967,80.51303769,0,309328,2775732,121.58817,25.08862
內湖區,1,1,2,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,3,2,2,有,有,NA,2013,9,2013,7,0,34700000,434413.2231,12.29656967,79.87779055,0,309344,2775717,121.58833,25.08848
內湖區,1,1,2,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,3,2,2,有,有,NA,2013,9,2013,7,0,35500000,438859.5041,12.44781898,80.89116099,0,309314,2775746,121.58803,25.08875
萬華區,1,1,0,四層,5,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,2,1,1,有,有,NA,2013,8,1976,8,37,5500000,358687.6033,4.640329119,15.333656,0,299530,2768821,121.49079,25.02658
文山區,1,1,2,二十層，二十一層,21,其他,住家用,鋼骨鋼筋混凝土造,7,3,3,有,有,NA,2013,8,2007,10,6,77500000,623309.0909,17.78389497,124.3360155,23.81269284,306795,2763778,121.56257,24.9808
大安區,1,1,0,三層,4,公寓(5樓含以下無電梯),NA,加強磚造,5,0,5,有,無,NA,2013,6,1965,12,48,16000000,1035890.909,14.74680864,15.44558049,0,305658,2768338,121.55149,25.02201
大安區,1,1,0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,2,1,1,有,無,NA,2013,8,1995,5,18,18500000,1179044.628,3.932482304,15.69060439,0,304661,2769184,121.54164,25.02968
北投區,1,1,0,一層，平台,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,2,2,有,無,NA,2013,8,1975,3,38,17300000,531656.1983,11.41932361,32.53977857,0,301489,2779018,121.51058,25.11857
北投區,1,1,0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,3,2,2,有,有,NA,2013,8,1978,12,35,21500000,566509.0909,7.786314962,37.95147922,0,301562,2778498,121.51128,25.11388
北投區,1,0,0,0,NA,其他,NA,NA,0,0,0,有,無,NA,2013,9,NA,NA,NA,3539250,1300000,2.722487749,0,0,301428,2778976,121.50997,25.1182
士林區,1,0,0,0,NA,其他,NA,NA,0,0,0,有,無,NA,2013,9,NA,NA,NA,2500000,824796.6942,3.03103636,0,0,302950,2776686,121.52498,25.09747
士林區,1,1,0,三層,3,公寓(5樓含以下無電梯),住家用,加強磚造,3,2,1,有,無,NA,2013,9,1971,1,42,18000000,735890.9091,10.18512917,24.46003993,0,302664,2776618,121.52214,25.09687
士林區,2,1,0,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,2,2,1,有,有,NA,2013,8,2004,5,9,11950000,466347.1074,3.505959223,25.62465969,0,301084,2775306,121.50643,25.08508
北投區,3,1,2,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,4,2,2,有,無,NA,2013,6,2013,3,0,55000000,732690.9091,13.62453869,90.81311634,22.8446972,302215,2778110,121.51774,25.11035
士林區,1,0,0,0,NA,其他,NA,NA,0,0,0,有,無,NA,2013,9,NA,NA,NA,73000000,235206.6116,310.3636034,0,0,299016,2777278,121.486,25.10295
信義區,1,1,1,全,3,透天厝,見使用執照,鋼筋混凝土造,8,2,5,有,無,NA,2013,8,1991,10,22,49500000,431996.6942,42.1562103,114.5834594,0,308112,2767667,121.57577,25.01586
南港區,3,1,0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,2,2,有,無,NA,2013,8,NA,NA,NA,21000000,670221.4876,9.35325791,31.332809,0,308957,2770782,121.58428,25.04395
松山區,1,1,1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,3,2,2,有,有,NA,2013,9,2006,12,7,21680000,358095.8678,13.0225664,60.54207756,0,306632,2772112,121.56129,25.05604
南港區,1,1,0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,2,1,2,有,無,NA,2013,7,2009,10,4,21380000,754862.8099,6.61564523,28.32294755,0,312037,2772807,121.61489,25.06211
松山區,3,1,0,二層，陽台,5,公寓(5樓含以下無電梯),NA,鋼筋混凝土造,1,0,1,有,有,NA,2013,8,NA,NA,NA,7700000,886919.0083,2.849537177,8.681710932,0,305155,2771390,121.54663,25.04958
松山區,2,1,0,一層,7,店面(店鋪),住商用,鋼筋混凝土造,0,1,1,有,無,NA,2013,9,1977,1,36,45000000,1161735.537,7.41121665,38.73495069,0,306020,2771267,121.55519,25.04844
中山區,1,1,0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,2,2,有,無,NA,2013,8,1976,6,37,23000000,833328.9256,9.982455079,27.5999758,0,304606,2772377,121.54122,25.05851
內湖區,0,0,1,地下一層,14,其他,停車空間,鋼筋混凝土造,0,0,0,有,有,NA,2011,10,2013,7,NA,1800000,NA,0.036299837,9.918930365,9.918930365,309342,2775718,121.58831,25.08849
內湖區,1,1,2,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,3,2,2,有,有,NA,2011,10,2013,7,NA,33000000,507388.4298,12.29656967,80.76108658,22.81747232,309309,2775752,121.58798,25.0888
中山區,1,1,0,六層,17,套房(1房1廳1衛),商業用,鋼筋混凝土造,1,1,1,有,有,NA,2013,8,1996,7,17,9500000,638181.8182,1.470143384,14.88595801,0,303171,2771901,121.52698,25.05426
內湖區,1,1,0,二層,6,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1,1,1,有,無,NA,2013,9,1992,7,21,2000000,205011.5702,3.611833747,9.758606086,0,312197,2773780,121.61652,25.07088
內湖區,1,1,0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,2,2,有,無,NA,2013,8,1981,12,32,22500000,638621.4876,11.10472503,35.23201646,0,307282,2775306,121.56787,25.08485
中山區,1,1,0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,3,2,2,有,無,NA,2013,9,1984,3,29,14158773,421104.1322,6.189122149,33.6227237,0,303960,2772949,121.53484,25.0637
中山區,1,1,0,二層,4,公寓(5樓含以下無電梯),住家用,加強磚造,1,1,1,有,無,NA,2013,9,1969,6,44,11900000,526271.0744,7.864964608,22.61177325,0,303498,2773135,121.53027,25.06539
中山區,1,1,0,四層,4,公寓(5樓含以下無電梯),NA,加強磚造,3,2,1,有,無,NA,2013,9,NA,NA,NA,11000000,411028.0992,11.04120031,26.76205457,0,303950,2772542,121.53473,25.06002
內湖區,1,1,2,十一層，十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,4,2,3,有,有,NA,2013,8,2013,3,0,106000000,778538.843,21.57420292,136.1516123,17.48442132,309035,2772590,121.58513,25.06027
內湖區,1,1,0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,1,1,有,無,NA,2013,9,1983,8,30,12200000,512393.3884,7.253917357,23.80966786,0,309838,2774814,121.59318,25.08031
內湖區,1,1,0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,2,1,1,有,無,NA,2013,9,1982,10,31,10800000,484889.2562,5.381450783,22.27297477,0,309117,2773462,121.58598,25.06814
大同區,1,1,1,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,2,2,2,有,無,NA,2013,9,2010,10,3,16000000,486859.5041,5.829148769,32.86345211,0,301394,2773532,121.50943,25.06905
中正區,1,2,1,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1,1,1,有,有,NA,2013,8,2013,1,0,36000000,1043474.38,6.364571359,34.49694476,3.037086333,302754,2770397,121.52279,25.0407
中正區,1,1,0,地下層,5,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,0,0,0,無,無,NA,2013,8,1983,2,30,9600000,236922.314,10.03387985,40.51969266,0,303533,2770278,121.53051,25.0396
萬華區,1,1,0,二層,12,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,4,2,2,有,有,NA,2013,9,1987,3,26,17820000,436621.4876,8.711960796,40.81311634,0,300967,2768786,121.50502,25.02622
大同區,1,0,0,0,NA,其他,NA,NA,0,0,0,有,無,NA,2013,8,NA,NA,NA,1830120,1512495.868,1.209994555,0,0,301718,2773168,121.51263,25.06575
文山區,1,1,0,一層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,4,2,2,有,有,NA,2013,6,1991,7,22,23000000,314082.6446,10.9111259,73.22887047,0,304650,2765689,121.5414,24.99813
文山區,2,1,0,一層，停車場,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,2,2,有,無,NA,2013,8,NA,NA,NA,15300000,438023.1405,10.86272612,34.92951782,0,308533,2764088,121.57979,24.98353
文山區,1,1,2,二十一層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,4,2,2,有,有,NA,2013,8,2011,1,2,47500000,767057.8512,8.805735374,77.8449997,21.39270373,304077,2766309,121.53574,25.00375
文山區,1,1,2,十六層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,4,2,2,有,有,NA,2013,8,2011,1,2,45980000,739785.124,8.733135701,77.33075201,21.39270373,304100,2766285,121.53597,25.00353
中正區,1,1,0,一層，平台,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,1,1,有,無,NA,2013,8,NA,NA,NA,18000000,743523.9669,9.277633251,24.20896606,0,302537,2768531,121.52057,25.02386
文山區,1,1,0,二層，陽台,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,3,2,1,有,無,NA,2013,8,NA,NA,NA,11100000,395966.9421,10.1337044,28.03254885,0,305505,2765598,121.54986,24.99728
